"input_x","density_x","density_norm_x","density_laplace_x","density_ggd_x","input_y","density_y","density_norm_y","density_laplace_y","density_ggd_y"
-0.0236552208632415,0.385195591135514,0.00889061372977256,0.388901163956356,0.218918355838742,-0.0149623833835834,0.325443281872558,0.00120579139666567,0.193481823835293,0.376488424834543
-0.0235533027302204,0.37903363097469,0.00959471094541213,0.398543633545128,0.225799450165063,-0.0148964670656165,0.367213406022096,0.00133309704246443,0.199589862069985,0.385886931017916
-0.0234513845971993,0.370642620278112,0.0103512064390898,0.408425179866983,0.232891340987497,-0.0148305507476495,0.432660557019706,0.00147319867282952,0.205890725296383,0.395526519945593
-0.0233494664641782,0.360314698156641,0.0111637207728253,0.418551730623715,0.240200289246775,-0.0147646344296825,0.519965597435081,0.00162731205956713,0.212390500817154,0.405413566577252
-0.023247548331157,0.348752641692686,0.0120361026116637,0.428929360489385,0.247732734807055,-0.0146987181117156,0.626601743366169,0.00179676110109485,0.219095468105352,0.415554620313779
-0.0231456301981359,0.336357472099487,0.0129724414331111,0.439564294754367,0.255495301316562,-0.0146328017937486,0.749308536495863,0.00198298669647072,0.226012104871058,0.425956409958914
-0.0230437120651148,0.323514190085207,0.0139770808256903,0.450462913059749,0.263494801191089,-0.0145668854757816,0.884368595115666,0.00218755627642433,0.233147093319538,0.436625848828363
-0.0229417939320937,0.310589733640295,0.0150546323957342,0.461631753224332,0.271738240723152,-0.0145009691578147,1.02612351984143,0.00241217403349592,0.240507326606957,0.447570040010968
-0.0228398757990726,0.297932959597321,0.0162099903015912,0.473077515166502,0.280232825319588,-0.0144350528398477,1.16834555121765,0.00265869189551272,0.248099915499902,0.458796281786704
-0.0227379576660514,0.285875813751731,0.017448346434419,0.484807064923357,0.288985964870474,-0.0143691365218807,1.30502544666939,0.00292912128881323,0.255932195245142,0.470312073206412
-0.0226360395330303,0.274734836365709,0.0187752062647082,0.496827438769475,0.298005279252273,-0.0143032202039138,1.43009141614011,0.00322564573986487,0.264011732656246,0.482125119838356
-0.0225341214000092,0.264947675863566,0.0201964053735674,0.509145847437802,0.307298603968179,-0.0142373038859468,1.5378113530072,0.00355063436620715,0.272346333423935,0.494243339686839
-0.0224322032669881,0.256839807384343,0.0217181266876523,0.521769680445203,0.316873995928653,-0.0141713875679798,1.62324708978671,0.00390665630998466,0.280944049657206,0.506674869288317
-0.022330285133967,0.250574352545162,0.0233469184363944,0.534706510525251,0.326739739375238,-0.0141054712500129,1.68271139472472,0.00429649616970806,0.289813187662521,0.519428069990596
-0.0222283670009458,0.246359796055135,0.0250897128499019,0.547964098170932,0.336904351950747,-0.0140395549320459,1.71416480788407,0.00472317048829147,0.298962315968586,0.53251153442093
-0.0221264488679247,0.244356085449971,0.0269538456155411,0.561550396289971,0.347376590918992,-0.013973638614079,1.71748394941875,0.00518994535785403,0.308400273604455,0.545934093148978
-0.0220245307349036,0.244663303442195,0.0289470761107758,0.575473554975598,0.358165459537267,-0.013907722296112,1.69453867158542,0.00570035520423538,0.318136178638971,0.559704821550829
-0.0219226126018825,0.247311282149474,0.0310776084293254,0.589741926395586,0.369280213584859,-0.013841805978145,1.64903430759603,0.00625822281665155,0.32817943698979,0.573833046880479
-0.0218206944688614,0.252251089259462,0.0333541132171031,0.604364069802521,0.380730368050869,-0.0137758896601781,1.58577574436876,0.00686768069039979,0.338539751510495,0.588328355555379
-0.0217187763358402,0.259350005092604,0.0357857503337089,0.619348756668286,0.392525703984753,-0.0137099733422111,1.51116205524915,0.00753319375299994,0.349227131364581,0.603200600662882
-0.0216168582028191,0.26861359459405,0.0383821923544688,0.634704975945862,0.404676275512948,-0.0136440570242441,1.43211167746945,0.0082595835466237,0.360251901695372,0.618459909694669
-0.021514940069798,0.279366930190591,0.0411536489271348,0.650441939461577,0.417192417025087,-0.0135781407062772,1.3534587503131,0.00905205394210083,0.371624713601202,0.634116692516446
-0.0214130219367769,0.291206549406745,0.0441108919963754,0.666569087441069,0.430084750533292,-0.0135122243883102,1.27873159005472,0.00991621846219132,0.38335655442551,0.650181649580491
-0.0213111038037558,0.303692304919355,0.0472652819081019,0.683096094172239,0.443364193208104,-0.0134463080703432,1.21007161525215,0.0108581292941593,0.395458758371778,0.666665780388838
-0.0212091856707346,0.316369596313726,0.0506287944044719,0.700032873808631,0.457041965094682,-0.0133803917523763,1.14844007561878,0.0118843080739641,0.407943017453576,0.683580392215208
-0.0211072675377135,0.328792780905062,0.0542140485190984,0.717389586316691,0.471129597012911,-0.0133144754344093,1.09404547901728,0.0130017785265817,0.420821392790285,0.70093710909404
-0.0210053494046924,0.340548709285295,0.0580343353805568,0.735176643570491,0.485638938645129,-0.0132485591164424,1.04688198971179,0.0142181010490664,0.434106326259422,0.718747881085251
-0.0209034312716713,0.35127935938263,0.062103647930719,0.753404715597553,0.500582166815228,-0.0131826427984754,1.00724832475466,0.0155414093249429,0.447810652516814,0.737024993823707
-0.0208015131386502,0.360601910438638,0.0664367115627612,0.772084736979547,0.515971793962926,-0.0131167264805084,0.976120635637382,0.0169804490603582,0.461947611396235,0.755781078362631
